video_id,url_video,titulo_video,canal,fecha_video,vistas_video,likes_video,comentario_id,autor_anonimo,texto_comentario,likes_comentario,fecha_comentario,total_respuestas,fuente,metodo_extraccion,fecha_extraccion
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzZxWFbr-Hx0YG7uap4AaABAg,usuario_anon_8871bf5dc9,"Ese es el Problema de la Dictadura,criminal",109,2026-06-16T10:29:22Z,12,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwVYv0jPfFJNOKHLcV4AaABAg,usuario_anon_563d8ce904,Siga asi don Cesar...este canal tambien debe ser desde ahora parte de la resistencia.,18,2026-06-16T16:21:15Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxFkjI7d18SHtj581h4AaABAg,usuario_anon_0c6481592f,"Un pueblo que elige a corruptos,, inmorales, ladrones y traidores, NO son  víctimas son COMPLICES. George Owell.",536,2026-06-16T06:37:31Z,66,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwDNl6lX1wptZsjCAR4AaABAg,usuario_anon_d52f12c3e4,Gracias don César Hildebrant por tan excelentísimo programa!! Salud y larga vida.,168,2026-06-16T12:02:23Z,4,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugz-nKAqRh6lLNxy5PR4AaABAg,usuario_anon_93ccc36b89,Ni ell gobernador de Huancavelica se pronunció ni hizo sentir el dolor del pueblo por los muchachos huancavelicanos,107,2026-06-16T11:42:38Z,2,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxgxBoxzeLp6KFC4yV4AaABAg,usuario_anon_760eee18f7,Bravo César!!!! No nos vamos a callar!!!!!!!!👍👍👍,260,2026-06-16T10:35:34Z,9,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxRSt9Vcr2RlTHOCbt4AaABAg,usuario_anon_fdaa97653a,Fui personero del casquito. Jamás me equivoqué,142,2026-06-16T06:56:47Z,3,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyavITT8sN6B_EV2fx4AaABAg,usuario_anon_39d448b2e3,QUE DIOS NOS AMPARE!,152,2026-06-16T10:26:15Z,13,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwLBcAcwIKoW1_ZyYV4AaABAg,usuario_anon_c0eb6b3e21,EL MEJOR TRUCO DEL DEMONIO ES HACERNOS CREER QUE NO EXISTE. EL MEJOR TRUCO DE SENDERO ES HACERNOS CREER QUE NO EXISTE.,5,2026-06-16T22:32:02Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwfVD6F35kAk3S8mPt4AaABAg,usuario_anon_7b79ece977,A seguir luchando señor Cesar,13,2026-06-16T13:45:39Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugwkgbuqvb0rxIGSRmd4AaABAg,usuario_anon_19eb291411,Precioso poema !!!! Y lo dice Ud como dios manda !!!,9,2026-06-16T18:51:53Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugy26KUild4SHHM10F54AaABAg,usuario_anon_d2950f997e,De terror. Otra vez gobernados por la inmundicia,125,2026-06-16T11:02:19Z,3,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxISs9BcUl2lpdgX-14AaABAg,usuario_anon_b21187920d,"""LOS CRIMINALS TONTOS QUIEBRAN LAS LEYES. LOS DELINCUENTES LISTOS HACEN LEYES"" - SHERLOCK HOLMES",94,2026-06-16T06:58:37Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwuypWRGNWprVs_5wB4AaABAg,usuario_anon_96c7291396,"El país ya esta dividido!!
Lo que se viene, va a, ser KAOS TOTAL",2,2026-06-17T02:17:43Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyTr2uEsJ4RRrz9cgN4AaABAg,usuario_anon_ed3690d943,"""El Chat de la botica"" ...ya lo olvidaron no??",1,2026-06-17T02:22:40Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxinoBOdwlT9sXxq5l4AaABAg,usuario_anon_d9f27d0901,"Ante el mundo, aunque se quede solo",20,2026-06-16T06:10:22Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugxxdy1HxTCrN7O18HF4AaABAg,usuario_anon_fc63ead203,"Ya le están aprobando una ley express  para que los militares y policías cualquier delito va a ser ""juzgado por sus propios colegas""",150,2026-06-16T03:47:12Z,12,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyzPBfwEdPngvdc3UN4AaABAg,usuario_anon_b406cbd68d,"Era López Chau, pero el Perú prefirió a RLA, Belmont, Álvarez y al tibiazo de Nieto.",112,2026-06-16T10:08:27Z,11,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzgWtMiGHPWsdkpSVt4AaABAg,usuario_anon_30a64b2f73,"Señor  César, gracias  por  su diarios  qué  me alivia .lloré  por ésta INJUSTICIA  NO,NO ACEPTÓ  A K. cómo presidenta    con todos  los  poderes  absoluta.",89,2026-06-16T13:58:34Z,13,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzYTNp9_EgKo-aJGDN4AaABAg,usuario_anon_c5cc2a4fd3,"Gracias Sr. Cesar, muy buen programa",11,2026-06-16T11:25:28Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxjV81TzMZNWGPNDJR4AaABAg,usuario_anon_55586f6ce9,"Felicitaciones a los dos por su valentía. Ejemplo para las nuevas generaciones, necesitamos jóvenes reflexivos, críticos, con  práctica  de valores,capaces de tomar decisiones acertadas que no se dejen manipular.",8,2026-06-16T13:12:47Z,1,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugwko0wUuRPdwbM6PC94AaABAg,usuario_anon_eee2348489,Buen comentario Sr. Lopez Chau.Dios lo proteja,9,2026-06-16T12:38:39Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyuqvadubvwDQSoJvB4AaABAg,usuario_anon_e840d269ec,"Por que se habla de  ""Poder absoluto""?. Entonces su bancada no hará nada??... tan inútiles son??",3,2026-06-16T15:04:35Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugw1yrBqvHUnULzwVz14AaABAg,usuario_anon_4589e3c606,"Excelente programa Sr. Hildebrandt ! Mis respeto y consideración, saludos. Dios cuide de ud. Y lo proteja siempre. 🙏🏻",5,2026-06-16T12:42:51Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugzxe9BlEFuX62sNgLF4AaABAg,usuario_anon_b8ccccee3f,Atento señor Hildebrandt que ahi viene esa gente que no soporta la decencia. Siga usted en sus trece que somos muchos quienes lo apoyamos.  Animo Sr. Hildebrandt! Como siempre excelentes entrevistas. Susel Paredes tan clara como siempre.,8,2026-06-16T12:00:04Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzPchDGtWFWCyigapZ4AaABAg,usuario_anon_3deca46a55,"Nos esperan grandes cosas, impunidad, persecución, desmantelamiento de ministerio, que Dios nos ayude",80,2026-06-16T09:54:55Z,3,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyJwDrY4e4EkoSVWjd4AaABAg,usuario_anon_c955164f49,"Asi es, todo el poder 😢",28,2026-06-16T11:36:56Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugx_GryQdgJCmh3ky5R4AaABAg,usuario_anon_8f1d098000,Bien dicho carajo 😮😮❤,15,2026-06-16T09:43:30Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugz7PAN6xTvhls_t-lR4AaABAg,usuario_anon_d4c3861a1d,Totalmente de acuerdo con Alfonso Lopez Chau,7,2026-06-16T16:52:38Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwFGf9FzqeQ4mR1d2p4AaABAg,usuario_anon_1284e7104f,Tanto poder tiene Keiko con 21 parlamentarios?. Y de todo le echan la culpa a Keiko,2,2026-06-17T08:48:21Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugw9ksjFgDT3T1E2cAZ4AaABAg,usuario_anon_aa93deb54d,Bueno bueno buenísimo Sucel Paredes,21,2026-06-16T09:54:12Z,1,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzGEXuIPfxXIZlOgVR4AaABAg,usuario_anon_71b16fdbf9,Dios nos mire con misericordia y logremos unirnos y hacernos uno para combatir y  retirar el mal personificada en esta sra que su ambiciòn no tiene lìmites.,12,2026-06-16T11:31:55Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugz7tmnKkfGO77ywI-54AaABAg,usuario_anon_ace1e3554a,"Tiempos oscuros vienen, mucha fuerza herman@s🫂.",52,2026-06-16T05:48:29Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzruXYipUnc9cBe53B4AaABAg,usuario_anon_39fcfd48a8,"Dios tarde, pero no olvida todo  caerá por su Peso. HABRÁ JUSTICIA, RESISTEREMOS",11,2026-06-16T12:59:38Z,1,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyqsDoZfsS2pWzlcE54AaABAg,usuario_anon_f3ac447fbd,"El Vice de Lopez Chau fue secretario de la mafia de construccion civil...los de las extorsiones
Que bueno que gano Keiko",2,2026-06-16T21:27:54Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyIBafgWbh4_WX28Gh4AaABAg,usuario_anon_1c27d2f810,"Vote por usted Sr Alfonso Lopez, con mucho orgullo, no me arrepiento jamás.",140,2026-06-16T05:25:27Z,5,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwrAL9qeyKc4MmHm_d4AaABAg,usuario_anon_60f253c7ab,Excelente programa,14,2026-06-16T12:51:51Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzT_dVWo-RA6AEvY-54AaABAg,usuario_anon_c3c4676caf,Sin magnicidios no habran cambios...,4,2026-06-16T12:58:14Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgycC-ETR94f1k5mLMd4AaABAg,usuario_anon_977324a519,"GUERRA CIVIL , RECUPEREMOS LA DEMOCRACIA.",2,2026-06-16T23:39:03Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxNkYBFStwqpOXnLz54AaABAg,usuario_anon_54ee3016ef,La suma de los inteligentes? No se pasen. Ridiculez de arrogantes,3,2026-06-16T15:25:53Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzNtzk5JbgQF0JmH1V4AaABAg,usuario_anon_a92bf890e9,Cuidate hildelbrant no les dejara trabajar 😢,67,2026-06-16T04:58:28Z,2,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugx2y-m5DBYM74wE4fd4AaABAg,usuario_anon_fd5013769e,Se vienen tiempos muy oscuros ...,108,2026-06-16T13:07:33Z,4,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwbylP7d34v-QxH-jZ4AaABAg,usuario_anon_faaf95a3b3,"Definitivamente estas elecciones fueron planeadas desde la vacancia del 2022 de Castillo. No solo , fue fujimori, es toda una faccion que se unio, desde la derecha fascista, evangelicos fanaticos, los empresarios, las FFAA, policiales, los medios que atacaban con el cuco del terrorismo, y el comunismo, la estatizacion, haciendo las leyes para dejar 36 candidatos, para dividir el voto, toma de instituciones publicas, desde la deshabilitacion y encarcelamiento de opositores, la agresiva presion hacia corvetto para que se vaya, la eleccion del 2026 se gesto despues de la caida de Castillo, para que ningun otro del pueblo se atreva a desafiar el poder de las clases privilegiadas",113,2026-06-16T06:01:02Z,11,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyY38pR9N0igC6gFL54AaABAg,usuario_anon_b2d97eda1c,Gracias Hildebrand,17,2026-06-16T11:54:41Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxCfQ4oKCQRhUZjpV14AaABAg,usuario_anon_0a871e09fd,Excelente análisis situacional de la coyuntura política,5,2026-06-16T11:21:33Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxSj48aF7QeSZ2HLMh4AaABAg,usuario_anon_348fab047c,Igual que en el virreynato,11,2026-06-16T11:40:35Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwtqFSKCF3TECQeFiR4AaABAg,usuario_anon_f88d3000ae,QUE LA FUERZA NOS ACOMPAÑE EN ESTOS TIEMPOS DIFÍCILES QUE VIENEN,124,2026-06-16T03:28:47Z,36,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugwxd2XZ2abxcD19MgJ4AaABAg,usuario_anon_7d4bd26fae,"Estimado Cesar, cómo lo dicen Chau y Susel, la Sra KAOS tiene todo el poder, se tendrá que luchar desde organizando un bloque con inteligencia.",5,2026-06-16T14:17:06Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzhD9SEuTOBatPsfJl4AaABAg,usuario_anon_005b21b4e1,"excelente programa, gracias!",8,2026-06-16T11:21:34Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgwjrliTif29v8shOqF4AaABAg,usuario_anon_25967db4cb,Excelente editorial❤,10,2026-06-16T13:50:28Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugxs0uNndKyjP4XN-9R4AaABAg,usuario_anon_2903a23afb,"un fortisimo abrazo, querido Cesar. En estos tiempos oscuros te tengo muy presente y pido al universo q te proteja a ti y atodos los periodistas de bien. 
Gracias por estar siempre, desde los 14 anios q te sigo y eres un referente muy importante para mi! fuerza",40,2026-06-16T13:21:41Z,4,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgxKdbfFCGTb6ngjEHZ4AaABAg,usuario_anon_8bf6b2343f,Bendiciones sr Hildebran ❤,6,2026-06-16T18:23:18Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugyyd-AlfX1bMbsVXjd4AaABAg,usuario_anon_88b8d36ac8,"Gracias Sr. Hildebrant por su podcast ahora mas que nunca lo necesitamos, se vienen tempos de impunidad, corrupcion, protestas y muerte porque continuaran las leyes pro crimen.Keiko sabe que habran  protestas en su govierno por eso se aseguro de  blindar a policias y FFAA para tenerlos de su lado.",6,2026-06-16T10:13:21Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugx8Fxk7lpLfXZQuspd4AaABAg,usuario_anon_af89dcb59c,"Buenos  noches   !   Sr.HILDELBRAN,  Gracias  por  informar",2,2026-06-16T20:37:49Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugwn_YdFaezXNZne5ZJ4AaABAg,usuario_anon_4fcefb75d5,López Chau líder de la oposición!!!!!,8,2026-06-16T11:10:28Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgzhYOl2_GUC5Qx0Nrd4AaABAg,usuario_anon_40eae62e4c,"Oscar, emblema de la resistencia.",9,2026-06-16T07:24:30Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,Ugzg2OuNVxM0c2IHtst4AaABAg,usuario_anon_4d5d4deda2,…el poder siempre está en otra parte…,8,2026-06-16T12:09:38Z,0,YouTube,YouTube Data API v3,2026-06-17 16:37:58
-ePoQCG_IVs,https://www.youtube.com/live/-ePoQCG_IVs?si=9DQZErg9rlkX5DEL,Se viene la dictadura #hildebrandt #keiko,Hildebrandt en sus trece,2026-06-16T03:29:38Z,204300,14452,UgyZBc1O-iOpY7u9TW94AaABAg,usuario_anon_efb2814850,Ojalá que no haya tránsfugas sería el colmo…,40,2026-06-16T06:51:50Z,2,YouTube,YouTube Data API v3,2026-06-17 16:37:58
